60.0,0.0,1048576,0.5,102,1,500,0,0,40,520700,520700,479300,0.4793,0,0.0,0,0.0,287.715345621109,0.0
80.0,0.0,1048576,0.5,102,1,500,0,0,40,520706,520706,479294,0.479294,0,0.0,0,0.0,282.785924911499,0.0
100.0,0.0,1048576,0.5,102,1,500,0,0,40,520213,520213,479787,0.479787,0,0.0,0,0.0,281.8874979019165,0.0
120.0,0.0,1048576,0.5,102,1,500,0,0,40,522734,522734,477266,0.477266,0,0.0,0,0.0,285.011625289917,0.0
140.0,0.0,1048576,0.5,102,1,500,0,0,40,520380,520380,479620,0.47962,0,0.0,0,0.0,285.82796812057495,0.0
160.0,0.0,1048576,0.5,102,1,500,0,0,40,517773,517773,482227,0.482227,0,0.0,0,0.0,285.20079016685486,0.0
180.0,0.0,1048576,0.5,102,1,500,0,0,40,520528,520528,479472,0.479472,0,0.0,0,0.0,283.2868492603302,0.0
200.0,0.0,1048576,0.5,102,1,500,0,0,40,516425,516425,483575,0.483575,0,0.0,0,0.0,283.4134843349457,0.0
220.0,0.0,1048576,0.5,102,1,500,0,0,40,520548,520548,479452,0.479452,0,0.0,0,0.0,284.5129861831665,0.0
240.0,0.0,1048576,0.5,102,1,500,0,0,40,518238,518238,481762,0.481762,0,0.0,0,0.0,282.58713698387146,0.0
260.0,0.0,1048576,0.5,102,1,500,0,0,40,518474,518474,481526,0.481526,0,0.0,0,0.0,284.1768660545349,0.0
280.0,0.0,1048576,0.5,102,1,500,0,0,40,519483,519483,480517,0.480517,0,0.0,0,0.0,282.22151255607605,0.0
60.0,0.0,1048576,0.5,102,1,500,0,0,40,573069,573069,426931,0.426931,0,0.0,0,0.0,8948.33841252327,0.01
80.0,0.0,1048576,0.5,102,1,500,0,0,40,571324,571324,428676,0.428676,0,0.0,0,0.0,8984.516672849655,0.01
100.0,0.0,1048576,0.5,102,1,500,0,0,40,576891,576891,423109,0.423109,0,0.0,0,0.0,8931.575538635254,0.01
120.0,0.0,1048576,0.5,102,1,500,0,0,40,589549,589549,410451,0.410451,0,0.0,0,0.0,8807.512710809708,0.01
140.0,0.0,1048576,0.5,102,1,500,0,0,40,583302,583302,416698,0.416698,0,0.0,0,0.0,8879.689225196838,0.01
160.0,0.0,1048576,0.5,102,1,500,0,0,40,593100,593100,406900,0.4069,0,0.0,0,0.0,8790.757056236267,0.01
180.0,0.0,1048576,0.5,102,1,500,0,0,40,599799,599799,400201,0.400201,0,0.0,0,0.0,8713.000165939331,0.01
200.0,0.0,1048576,0.5,102,1,500,0,0,40,604073,604073,395927,0.395927,0,0.0,0,0.0,8700.952556848526,0.01
220.0,0.0,1048576,0.5,102,1,500,0,0,40,611233,611233,388767,0.388767,0,0.0,0,0.0,8670.179553747177,0.01
240.0,0.0,1048576,0.5,102,1,500,0,0,40,569408,569408,430592,0.430592,0,0.0,0,0.0,9197.605927228928,0.01
260.0,0.0,1048576,0.5,102,1,500,0,0,40,567283,567283,432717,0.432717,0,0.0,0,0.0,9214.822655200958,0.01
280.0,0.0,1048576,0.5,102,1,500,0,0,40,563578,563578,436422,0.436422,0,0.0,0,0.0,9254.98528122902,0.01
60.0,0.0,1048576,0.5,102,1,500,0,0,40,583363,583363,416637,0.416637,0,0.0,0,0.0,16476.963519096375,0.02
80.0,0.0,1048576,0.5,102,1,500,0,0,40,599930,599930,400070,0.40007,0,0.0,0,0.0,15910.590192317963,0.02
100.0,0.0,1048576,0.5,102,1,500,0,0,40,659677,659677,340323,0.340323,0,0.0,0,0.0,14712.980948448181,0.02
120.0,0.0,1048576,0.5,102,1,500,0,0,40,652449,652449,347551,0.347551,0,0.0,0,0.0,14781.121956825256,0.02
140.0,0.0,1048576,0.5,102,1,500,0,0,40,600135,600135,399865,0.399865,0,0.0,0,0.0,16229.894312620163,0.02
160.0,0.0,1048576,0.5,102,1,500,0,0,40,611556,611556,388444,0.388444,0,0.0,0,0.0,16255.586630105972,0.02
180.0,0.0,1048576,0.5,102,1,500,0,0,40,642245,642245,357755,0.357755,0,0.0,0,0.0,15825.20300579071,0.02
