0.0,30.0,0.0,1048576,0.5,102,1,100,1,1,40,999913,999913,87,8.7e-05,0,0.0,0,0.0,260.7260534763336
0.0,30.0,0.0,1048576,0.5,102,1,100,1,1,40,999870,999870,130,0.00013,0,0.0,0,0.0,260.5501027107239
0.0,30.0,0.0,1048576,0.5,102,1,100,1,1,40,999868,999868,132,0.000132,0,0.0,0,0.0,258.14440751075745
0.0,30.0,0.0,1048576,0.5,102,1,200,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,258.5955419540405
0.0,30.0,0.0,1048576,0.5,102,1,200,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,261.4347779750824
0.0,30.0,0.0,1048576,0.5,102,1,200,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,251.69556879997253
0.0,30.0,0.0,1048576,0.5,102,1,300,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,259.71737694740295
0.0,30.0,0.0,1048576,0.5,102,1,300,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,255.83434987068176
0.0,30.0,0.0,1048576,0.5,102,1,300,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,259.8504273891449
0.0,30.0,0.0,1048576,0.5,102,1,400,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,258.3617522716522
0.0,30.0,0.0,1048576,0.5,102,1,400,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,258.374098777771
0.0,30.0,0.0,1048576,0.5,102,1,400,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,253.1409125328064
0.0,30.0,0.0,1048576,0.5,102,1,500,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,260.4240622520447
0.0,30.0,0.0,1048576,0.5,102,1,500,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,260.76553893089294
0.0,30.0,0.0,1048576,0.5,102,1,500,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,260.1966300010681
0.0,30.0,0.0,1048576,0.5,102,1,600,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,260.088321685791
0.0,30.0,0.0,1048576,0.5,102,1,600,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,260.2870349884033
0.0,30.0,0.0,1048576,0.5,102,1,600,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,254.5421371459961
0.0,30.0,0.0,1048576,0.5,102,1,700,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,257.05598998069763
0.0,30.0,0.0,1048576,0.5,102,1,700,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,255.87067079544067
0.0,30.0,0.0,1048576,0.5,102,1,700,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,259.89802384376526
0.0,30.0,0.0,1048576,0.5,102,1,800,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,257.7085916996002
0.0,30.0,0.0,1048576,0.5,102,1,800,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,261.6067888736725
0.0,30.0,0.0,1048576,0.5,102,1,800,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,260.53705167770386
0.0,30.0,0.0,1048576,0.5,102,1,900,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,252.83138918876648
0.0,30.0,0.0,1048576,0.5,102,1,900,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,257.89858961105347
0.0,30.0,0.0,1048576,0.5,102,1,900,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,259.2787706851959
0.0,30.0,0.0,1048576,0.5,102,1,1000,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,255.80512142181396
0.0,30.0,0.0,1048576,0.5,102,1,1000,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,258.0299108028412
0.0,30.0,0.0,1048576,0.5,102,1,1000,1,1,40,1000000,1000000,0,0.0,0,0.0,0,0.0,260.3498294353485
