10,30,0.19,1048576,0.5,102,1,4000,1,1,40,129216,129157,870843,0.870843,59,0.0004566,59,5.90E-05,262.9567862
10,30,0.19,1048576,0.5,102,1,4000,1,1,40,114439,114394,885606,0.885606,45,0.000393223,45,4.50E-05,263.5266945
10,30,0.19,1048576,0.5,102,1,4000,1,1,40,92572,92274,907726,0.907726,298,0.003219116,298,0.000298,263.5746288
10,30,0.19,1048576,0.5,102,1,4000,1,1,40,124791,124791,875209,0.875209,0,0,0,0,264.411865
10,30,0.19,1048576,0.5,102,1,4000,1,1,40,124664,124664,875336,0.875336,0,0,0,0,260.7376707
10,30,0.19,1048576,0.5,102,1,4000,1,1,40,112667,112474,887526,0.887526,193,0.001713013,193,0.000193,269.1548543
10,30,0.19,1048576,0.5,102,1,4000,1,1,40,73038,73038,926962,0.926962,0,0,0,0,260.2826664
10,30,0.19,1048576,0.5,102,1,4000,1,1,40,86508,86285,913715,0.913715,223,0.002577796,223,0.000223,265.7417648
10,30,0.19,1048576,0.5,112,1,4000,1,1,40,95897,95897,904103,0.904103,0,0,0,0,317.0974243
10,30,0.19,1048576,0.5,112,1,4000,1,1,40,93608,93608,906392,0.906392,0,0,0,0,316.814347
10,30,0.19,1048576,0.5,112,1,4000,1,1,40,99403,99403,900597,0.900597,0,0,0,0,310.4961791
10,30,0.19,1048576,0.5,112,1,4000,1,1,40,106446,106446,893554,0.893554,0,0,0,0,315.8809488
10,30,0.19,1048576,0.5,112,1,4000,1,1,40,103487,103327,896673,0.896673,160,0.001546088,160,0.00016,314.5646617
10,30,0.19,1048576,0.5,122,1,4000,1,1,40,136165,136158,863842,0.863842,7,5.14E-05,7,7.00E-06,362.0615113
10,30,0.19,1048576,0.5,122,1,4000,1,1,40,127869,127852,872148,0.872148,17,0.000132949,17,1.70E-05,362.2714622
10,30,0.19,1048576,0.5,122,1,4000,1,1,40,131184,131175,868825,0.868825,9,6.86E-05,9,9.00E-06,370.5997989
10,30,0.19,1048576,0.5,122,1,4000,1,1,40,127239,127239,872761,0.872761,0,0,0,0,367.2731218
10,30,0.19,1048576,0.5,122,1,4000,1,1,40,113074,113074,886926,0.886926,0,0,0,0,363.4953127
10,30,0.19,1048576,0.5,132,1,4000,1,1,40,132174,132039,867961,0.867961,135,0.001021381,135,0.000135,414.6746881
10,30,0.19,1048576,0.5,132,1,4000,1,1,40,134533,134261,865739,0.865739,272,0.002021809,272,0.000272,416.9275053
10,30,0.19,1048576,0.5,132,1,4000,1,1,40,143810,143748,856252,0.856252,62,0.000431124,62,6.20E-05,414.3893032
10,30,0.19,1048576,0.5,132,1,4000,1,1,40,146412,146367,853633,0.853633,45,0.000307352,45,4.50E-05,416.6253014
10,30,0.19,1048576,0.5,132,1,4000,1,1,40,145417,145417,854583,0.854583,0,0,0,0,418.3475883
10,30,0.19,1048576,0.5,142,1,4000,1,1,40,178390,178196,821804,0.821804,194,0.001087505,194,0.000194,472.9439373
10,30,0.19,1048576,0.5,142,1,4000,1,1,40,202135,201902,798098,0.798098,233,0.001152695,233,0.000233,472.3112528
10,30,0.19,1048576,0.5,142,1,4000,1,1,40,176036,175947,824053,0.824053,89,0.000505578,89,8.90E-05,462.2943077
10,30,0.19,1048576,0.5,142,1,4000,1,1,40,199753,199209,800791,0.800791,544,0.002723363,544,0.000544,467.1088619
10,30,0.19,1048576,0.5,142,1,4000,1,1,40,190742,190737,809263,0.809263,5,2.62E-05,5,5.00E-06,469.6564488
10,30,0.19,1048576,0.5,152,1,4000,1,1,40,204500,204088,795912,0.795912,412,0.00201467,412,0.000412,515.092123
10,30,0.19,1048576,0.5,152,1,4000,1,1,40,225393,225193,774807,0.774807,200,0.000887339,200,0.0002,512.5721219
10,30,0.19,1048576,0.5,152,1,4000,1,1,40,201023,201005,798995,0.798995,18,8.95E-05,18,1.80E-05,519.6358943
10,30,0.19,1048576,0.5,152,1,4000,1,1,40,212692,211786,788214,0.788214,906,0.004259681,906,0.000906,513.6700208
10,30,0.19,1048576,0.5,152,1,4000,1,1,40,228230,228160,771840,0.77184,70,0.000306708,70,7.00E-05,510.9129751
10,30,0.19,1048576,0.5,162,1,4000,1,1,40,282726,282593,717407,0.717407,133,0.00047042,133,0.000133,567.7061577
10,30,0.19,1048576,0.5,162,1,4000,1,1,40,286378,285497,714503,0.714503,881,0.003076354,881,0.000881,562.4848456
10,30,0.19,1048576,0.5,162,1,4000,1,1,40,313786,313320,686680,0.68668,466,0.001485089,466,0.000466,567.8744509
10,30,0.19,1048576,0.5,162,1,4000,1,1,40,268999,268922,731078,0.731078,77,0.000286246,77,7.70E-05,571.6660619
10,30,0.19,1048576,0.5,162,1,4000,1,1,40,305564,305090,694910,0.69491,474,0.00155123,474,0.000474,562.3704281
10,30,0.19,1048576,0.5,172,1,4000,1,1,40,457285,457206,542794,0.542794,79,0.000172759,79,7.90E-05,620.705389
10,30,0.19,1048576,0.5,172,1,4000,1,1,40,341021,340807,659193,0.659193,214,0.000627527,214,0.000214,618.213661
10,30,0.19,1048576,0.5,172,1,4000,1,1,40,331798,331313,668687,0.668687,485,0.001461733,485,0.000485,612.1643987
10,30,0.19,1048576,0.5,172,1,4000,1,1,40,407712,407014,592986,0.592986,698,0.001711993,698,0.000698,610.1642344
10,30,0.19,1048576,0.5,172,1,4000,1,1,40,372363,371955,628045,0.628045,408,0.001095705,408,0.000408,615.4269967
10,30,0.19,1048576,0.5,182,1,4000,1,1,40,567367,567133,432867,0.432867,234,0.000412431,234,0.000234,660.0078547
10,30,0.19,1048576,0.5,182,1,4000,1,1,40,403853,403105,596895,0.596895,748,0.001852159,748,0.000748,672.7439287
10,30,0.19,1048576,0.5,182,1,4000,1,1,40,538577,537793,462207,0.462207,784,0.001455688,784,0.000784,661.191155
10,30,0.19,1048576,0.5,182,1,4000,1,1,40,422391,421942,578058,0.578058,449,0.001062996,449,0.000449,654.2289457
10,30,0.19,1048576,0.5,182,1,4000,1,1,40,434287,433627,566373,0.566373,660,0.001519732,660,0.00066,666.1511517
10,30,0.19,1048576,0.5,192,1,4000,1,1,40,605087,604430,395570,0.39557,657,0.001085794,657,0.000657,695.282572
10,30,0.19,1048576,0.5,192,1,4000,1,1,40,397710,397453,602547,0.602547,257,0.000646199,257,0.000257,680.4054618
10,30,0.19,1048576,0.5,192,1,4000,1,1,40,529206,528185,471815,0.471815,1021,0.001929305,1021,0.001021,684.1379282
10,30,0.19,1048576,0.5,192,1,4000,1,1,40,458580,457393,542607,0.542607,1187,0.002588425,1187,0.001187,672.7891352
